review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date,Color,Style,Pattern
R1OX5LCPSEYXWK,B08X4YMTPM,"5.0 out of 5 stars For its size, outstanding sound!",Jubileedoo,5,"No dislikes, only likes -outstanding sound for its size and price.","Reviewed in the United States July 24, 2024",AE7ISNHTSZFM6NVAAUFG4DDIXKWQ,True,0,Color: Blue,2024-07-24,Blue,not listed,not listed
R1I5WG0M6GEFI1,B08X4YMTPM,5.0 out of 5 stars 😀,Ricardo,5,😀,"Reviewed in the United States August 2, 2024",AFSDEKDSGNM4MV5KEEIUXRRADOKQ,True,0,Color: Black,2024-08-02,Black,not listed,not listed
R12O1EGJ6T8AKR,B08X4YMTPM,5.0 out of 5 stars STEREO,Robert A Slauterbeck,5,GREAT,"Reviewed in the United States July 25, 2024",AHFYJEU57YTYTWYWRD4ELHCKVL6Q,True,0,Color: Red,2024-07-25,Red,not listed,not listed
R25GL8C76MT4DO,B08X4YMTPM,5.0 out of 5 stars Love this speaker!,Eric Hoverter,5,This speaker has amazing sound quality and a battery life to match. I might buy more and link them for great outdoor sound!,"Reviewed in the United States July 18, 2024",AHHZEXATE5XVNAGYTE54N7LN3JSQ,True,0,Color: Camouflage,2024-07-18,Camouflage,not listed,not listed
R13DGQYGW4B4XM,B08X4YMTPM,5.0 out of 5 stars LOVE this speaker!,calliemc4,5,I was between a few different JBL speakers but I am glad I got this one. The color is super cool and the sound is great. Portable to bring with you.,"Reviewed in the United States July 8, 2024",AG7MCJA2KQGMNGK5FL3SN3ZA2BFQ,True,0,Color: Red,2024-07-08,Red,not listed,not listed
R39DOEDS0HLU3H,B08X4YMTPM,4.0 out of 5 stars Speaker,Antsnyopants,4,This buggah konks but lacks adequate battery life.,"Reviewed in the United States August 1, 2024",AFJ4EIHDST5KYZTFHRLNL7EXP52Q,True,0,Color: Camouflage,2024-08-01,Camouflage,not listed,not listed
R3JIHAW8WZ7ZSB,B08X4YMTPM,5.0 out of 5 stars What sound!!!!!,Dawn,5,"Unbelievable speaker!!! Beautiful color, would highly recommend!","Reviewed in the United States July 21, 2024",AET7VXVXSCB6UQR5KDI4EIXM3F6A,True,0,Color: Red,2024-07-21,Red,not listed,not listed
R2VZJCBOF9YD8L,B08X4YMTPM,5.0 out of 5 stars Great sound quality for it's size.,Michael Blair,5,Like the fact that it floats.,"Reviewed in the United States July 1, 2024",AGPK6DI6XYCPUP2SHCFKEYVZFP2A,True,0,Color: Camouflage,2024-07-01,Camouflage,not listed,not listed
R7NX0AR2S54DL,B08X4YMTPM,5.0 out of 5 stars Awesome Purchase,:-),5,Awesome Purchase,"Reviewed in the United States July 11, 2024",AFFCP5CIE42XCO3O3LOPIQJ7O6NQ,True,0,Color: Black,2024-07-11,Black,not listed,not listed
R3RCFSGGMHO6PE,B08X4YMTPM,5.0 out of 5 stars The sound is amazing.,Neely,5,I have this speaker in my workshop and it works great!,"Reviewed in the United States July 16, 2024",AHR5AUMQ4GJIVIGYHBOOEOTGJZZQ,True,0,Color: Black,2024-07-16,Black,not listed,not listed
R1XL54A90IT3QS,B08X4YMTPM,5.0 out of 5 stars Best bang for the buck,luke lukoivc,5,Very loud especially at the beach when nearby. Great battery life,"Reviewed in the United States July 14, 2024",AFA3AV4HU6ONYRWO5XECDAP6GLRQ,True,0,Color: Black,2024-07-14,Black,not listed,not listed
R1ETBJFGQPFLS0,B08X4YMTPM,5.0 out of 5 stars Music,Cry-69,5,I need a good volume bluetooth speakerI need to order another one,"Reviewed in the United States July 15, 2024",AHSZFBBNNTEE2OPW2M6X46KO4DMQ,True,0,Color: Gray,2024-07-15,Gray,not listed,not listed
RSZWA7V0H2AA5,B08X4YMTPM,5.0 out of 5 stars Impressive sound from such a small speaker,Amazon Customer,5,"Got this little gem for the wife on her pool side days. Now she uses it all the time. We replaced a Bose w ipod dock. Sound is so very comparable, at half the size. Great purchase.","Reviewed in the United States June 30, 2024",AEG5ZH5QBDB5Z4MKW434TZMCX3FQ,True,0,Color: Blue,2024-06-30,Blue,not listed,not listed
R33FE6AICHRQUY,B08X4YMTPM,5.0 out of 5 stars Great Product!!,rick & shannon,5,JBL does it again! Great Quality!! Connects instantly every time.,"Reviewed in the United States June 23, 2024",AFHH7JZPTKEMDV4S6LLVFMYT4M3Q,True,0,Color: Black,2024-06-23,Black,not listed,not listed
RTFY1531A6S4W,B08X4YMTPM,5.0 out of 5 stars Phenomenal,Chantay M. Morris,5,"Bought for travel, enjoyed, reviews on point, blush color Awesome","Reviewed in the United States June 22, 2024",AF6OEYROOSLE7XAU53JCCVXZNNIQ,True,0,Color: Pink,2024-06-22,Pink,not listed,not listed
R1Y1IKOVQ1A406,B08X4YMTPM,5.0 out of 5 stars Seems to be good quality,Donna Hanford,5,so far Its been working fine. Volume seems good and sound is clear. Havent had it but a few weeks so we will see.,"Reviewed in the United States July 8, 2024",AHHQ7JBC2BAYWE4O7EAKHTXKCWZQ,True,0,Color: Camouflage,2024-07-08,Camouflage,not listed,not listed
RK90CFGQGHKJY,B08X4YMTPM,5.0 out of 5 stars GREAT SOUND LONG BATTERY LIFE needs an eq?,bill neumeister,5,CHANGED MY LISTENING LIFE F'REVER..JAZZ IN FRANCE STREAMS FOR FREE PODCASTS NO WIRE!FINALLY JOINED THE LATEST CENTURYWITH A SUPRISED SMILE. Midrange sound is in needs of tweekingold boomer with 4000 hz hearing loss.NEVER GOING BACK THANK YOU J B L..AGAIN and AGAIN!,"Reviewed in the United States June 12, 2024",AGQ6HSHBFN2FEEUD2FOZTMMQRL3A,True,0,Color: Black,2024-06-12,Black,not listed,not listed
R1N9MPYUO6SJKU,B08X4YMTPM,5.0 out of 5 stars Sound quality,Amazon Customer,5,I like it. I use it with the tv.,"Reviewed in the United States June 17, 2024",AGSPLGFL5BXAJON6VD5SIZLUAXVQ,True,0,Color: Gray,2024-06-17,Gray,not listed,not listed
R18CJ0MBMVK3X2,B08X4YMTPM,5.0 out of 5 stars Incredible Sound for a superb price!,BS,5,A great value for such a high quality speaker.,"Reviewed in the United States July 18, 2024",AERRUXW2Z3WSMDZHDCYK5SAWLZYQ,True,0,Color: Black,2024-07-18,Black,not listed,not listed
R1LI9KAK9EQAM7,B08X4YMTPM,5.0 out of 5 stars Best speaker for the $$$,Jose R.,5,"I had prevouly purchased another brand of speaker which was of great quality. I paid about double what the charge 5 cost. Returned it for one reason, and that's because it didn't fit in the same bag with my projector and lapyop. I wanted everything in one convenient bag. I'm so glad I did, because n ow everything fits into one convenient bag, I saved $$, and still got the same quality sound. If you are looking for a qualityblue tooth speaker that won't break the bank, look no further!","Reviewed in the United States June 2, 2024",AEF2DMVW6AKSFWQEC4UDSCCGM2AA,True,0,Color: Gray,2024-06-02,Gray,not listed,not listed
R3LTYKD78D7LUW,B08X4YMTPM,5.0 out of 5 stars Amazing Sound,Alex,5,I was recently looking for a speaker I could use in the bathroom or outside and not worry about weather. I found the jbl charge 5 and it has not disappointed. It's extremely easy to use the and connects at the push of the Bluetooth button. The sound is robust and I can hear the highs and lows. Would definitely reccomend buying.,"Reviewed in the United States May 24, 2024",AGUAVF2AB75JORURKLYJDT2T552Q,True,0,Color: Blue,2024-05-24,Blue,not listed,not listed
R23XL951YI4TYV,B08X4YMTPM,5.0 out of 5 stars I got my item,Manuel Soto,5,Love this speaker great sound and great quality,"Reviewed in the United States July 18, 2024",AHEJKGLRR3C3LF3Z5IK42D2SUL4Q,True,0,Color: Red,2024-07-18,Red,not listed,not listed
RF2T61581ETS5,B08X4YMTPM,"5.0 out of 5 stars Great delivery, and very high quality sound",Greg Bertke,5,I use it on my golf cart.,"Reviewed in the United States June 17, 2024",AHCQUIITC7V65JV27QD2KSNWJA4A,True,0,Color: Black,2024-06-17,Black,not listed,not listed
R2HZ8H9UYSB436,B08X4YMTPM,5.0 out of 5 stars Exactly what I wanted,Cary Zinke,5,"It looks as good as it sounds.Plus it's waterproof and perfect for my float/camping trips.Connects flawlessly to my Bluetooth.The battery lasts all day. Easy usb c compatible charging.It's beefy, and seems like it's made of quality materials, but not too heavy.Overall, I live this thing.","Reviewed in the United States June 22, 2024",AEQ7ESXNSPW4TCPBSEML2CULIZHQ,True,1,Color: Gray,2024-06-22,Gray,not listed,not listed
REOB85NL73VIE,B08X4YMTPM,5.0 out of 5 stars Bbl Bluetooth speaker,GENE SAVINO,5,Excellent sound quality and nice compact size!,"Reviewed in the United States June 24, 2024",AG7IJ52TGBTBQLNUOY37EHSHSZHQ,True,0,Color: Black,2024-06-24,Black,not listed,not listed
R1KP6M7PN29A0Z,B08X4YMTPM,5.0 out of 5 stars Love this thing,oglel,5,Great sound easy to pair up with phone.,"Reviewed in the United States July 17, 2024",AFSH4LSKBQLBD2YJU6ZFEB63HT4Q,True,0,Color: Black,2024-07-17,Black,not listed,not listed
R1QT9FK5CFAMHR,B08X4YMTPM,5.0 out of 5 stars This is the best purchase I have made in years!!!,Jimmy Arbogast,5,Easy to use and GREAT to listen to. I love my JBL Charge 5!!! The sound is EXCELLENT!!!,"Reviewed in the United States July 10, 2024",AE73KAYEHV5TDQD3C45YAPMDE3GA,True,0,Color: Blue,2024-07-10,Blue,not listed,not listed
RCI44S9GIONYQ,B0D4SX9RC6,5.0 out of 5 stars Need a pill?,MzHenderson,5,Best one yet! This thing puts out good music!,"Reviewed in the United States August 8, 2024",AE7HWBSLCFFQIFBNBUBY77EKYC3Q,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-08-08,Matte Black,Pill,Without AppleCare+
R2GXSMDM76M1NO,B0D4SX9RC6,5.0 out of 5 stars Amazing sound quality and worth the money,Arjun Mohan Kumar,5,I have been using the beats pill 2024 for the last couple of days and it has been a really good sounding speaker. It outclasses other speakers in the price range and even few of the larger party speakers. The volume of this speaker is mind blowing though it might be bit harsh in a closed room. Bass is absolutely great and overall the speaker is very balanced. It is worth every penny.,"Reviewed in the United States June 30, 2024",AFDIEYKPJMB43TMN4ALTGPWB5GUQ,True,1,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-06-30,Matte Black,Pill,Without AppleCare+
R3M5VB492MOE7C,B0D4SX9RC6,5.0 out of 5 stars New Beats Pill is awesome!,Albert Gatto,5,"This speaker has incredible sound and bass for its size. In fact it sounds much better than my Sonos Roam 2 and JBL Flip 6, which the latter I’ve always considered a good sounding speaker. The microphone is a great addition for calls. You won’t be disappointed with this speaker. Thinking about buying another to pair in stereo. I wish they had an app for this Beats speaker with EQ. The Pill+ app doesn’t seem tonairj with the new Pill.Update: purchased another to pair in stereo. Incredible sound!","Reviewed in the United States June 29, 2024",AHFQM5SAW3MYYQ4D6L7RUL6RMFNQ,True,10,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-06-29,Matte Black,Pill,Without AppleCare+
R1RPKEE8ZD6IDK,B0D4SX9RC6,5.0 out of 5 stars Grandson loves it!,Joanne D.,5,This was a gift for our grandson for his 17th birthday. He loves it. It has great sound and he's really enjoying it.,"Reviewed in the United States July 20, 2024",AE77CKDWPYO3S5UJK3VG4XAQPDYA,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-20,Matte Black,Pill,Without AppleCare+
R2X53YPA5DOWWJ,B0D4SX9RC6,5.0 out of 5 stars If You Like It Loud,Mike,5,Excellent sound and clarity even at the highest volume.,"Reviewed in the United States July 29, 2024",AGTTGJDZD6Q2TBOJH62NYI2UKPFQ,True,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-29,Champagne Gold,Pill,Without AppleCare+
RAF2BOV5S6LAQ,B0D4SX9RC6,5.0 out of 5 stars Super,Diego Andrade,5,Great sound,"Reviewed in the United States August 3, 2024",AEYNZHHGLKDIE5GGU3DZ55POPAYQ,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-08-03,Matte Black,Pill,Without AppleCare+
R3K1D2NKBRSOJ6,B0D4SX9RC6,5.0 out of 5 stars Perfect Sound,"Amazing sound quality and very easy to connect. The style is sleek and stylish, great to use at cookouts, at the pool or just at home, especially if you live in an apartment and cannot use a standard stationary sound system. Love this item and will purchase as a gift as well!",5,Very easy to connect and great sound quality. Perfect for gifts and around the house.,"Reviewed in the United States July 18, 2024",AEARWKR2DZROAW547KAWSHLSANSA,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-18,Matte Black,Pill,Without AppleCare+
RQB2MZ06ANO68,B0D4SX9RC6,5.0 out of 5 stars Everything I was expecting and more,Ken Kessler,5,The sound is great for the size and the battery life is great!,"Reviewed in the United States July 19, 2024",AHPKA35QDJFSHJ2BUVCM4JCBN7XQ,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-19,Matte Black,Pill,Without AppleCare+
R1O7H1E5ZAWKPN,B0D4SX9RC6,5.0 out of 5 stars Beats pill,Joseph Cisneros,5,Awesome,"Reviewed in the United States July 27, 2024",AESLISXTBY5HPUZRHSDLIH3QJCGA,True,0,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-07-27,Statement Red,Pill,Without AppleCare+
R18C9SGI40K03G,B0D4SX9RC6,5.0 out of 5 stars Best small portable speaker,djrau,5,"It sounds better than a jbl flip6, it has excellent sound quality. It's just perfect","Reviewed in the United States July 14, 2024",AHFG7EXOHMFXWXHIFYSVJKIIW6ZA,True,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-14,Champagne Gold,Pill,Without AppleCare+
R1FPGFHZ07V4CD,B0D4SX9RC6,5.0 out of 5 stars Best sound as expected,Patriceyouknowme!,5,Compact sound is awesome,"Reviewed in the United States July 19, 2024",AGZX2UIP7E334JFL6QAJISV367PA,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-19,Matte Black,Pill,Without AppleCare+
R3C1OVXH7NLME2,B0D4SX9RC6,5.0 out of 5 stars Nice speaker,Adrian Kelly,5,Good overall sound quality. Returned the soundcore motion 300 for this one,"Reviewed in the United States July 7, 2024",AGGRS4MYTE4BAKJOCG7CLUKEPWKQ,True,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-07,Champagne Gold,Pill,Without AppleCare+
R35DQABEPYTVK6,B0D4SX9RC6,5.0 out of 5 stars Me gusta mucho,Tirso Ramón Viscaya Cabrera,5,Excelente,"Reviewed in the United States July 14, 2024",AES4OHKWNYE5S6MGH7JKMYIPCB5A,True,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-14,Champagne Gold,Pill,Without AppleCare+
RBHF1HBE7ZJGU,B0D4SX9RC6,"5.0 out of 5 stars Impressive, mechanical masterpiece",WLEE1212,5,"I think this was a well done refresh, great quality, decent bass and simple interface.","Reviewed in the United States July 4, 2024",AHAAFOMGR64XJWBPOGGWTDLRZNJQ,True,1,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-07-04,Statement Red,Pill,Without AppleCare+
R3EOM3PFJ90D5Y,B0D4SX9RC6,"3.0 out of 5 stars Good design, but bass distortion",Daniel,3,"The new pill looks awesome, and built extremely well... The tone when pairing emits a very low end bass note that gets you excited for the performance expected from Beats... However, with this being said, the performance is only half of what I hoped... the programmed sound processing limits using an external eq as boosted bass significantly drops the volume at each note, which is sad because pill doesn't have an eq in its app at all.... the sound you get between 40 percent and lower is where this shines, mids are clear and neutral, highs are clear and crisp without any harshness, and there is a slight amount of low end at lower volume, but past halfway volume and the bass distorts and the programming takes over to then roll off the bass and then it's mostly just mids and highs.... They seriously could've added a passive radiator to the back of this thing and then would have something here.... All this, and the package arrived with the box already opened.... not too excited about my purchase....","Reviewed in the United States July 2, 2024",AHAIN2MT2BFGIAXCVJCMTI6NEDGA,True,3,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-02,Matte Black,Pill,Without AppleCare+
R2KLZXER7B0LQF,B0D4SX9RC6,5.0 out of 5 stars Exactly what I wanted!,Michael Hahn,5,Sounds fantastic with no connection issues. Very happy with purchase.,"Reviewed in the United States July 3, 2024",AGVNRSJDJFKIEYWRYDVO2F5DXKOA,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-03,Matte Black,Pill,Without AppleCare+
R2IL021SJK8WQR,B0D4SX9RC6,5.0 out of 5 stars worth it the purchase,Carlos Cevallos,5,worth it the purchase a 100% porcent,"Reviewed in the United States July 1, 2024",AEZES7JNGIDJU2GVKHLL5DUFHKNA,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-01,Matte Black,Pill,Without AppleCare+
R3J6TCVCK04ACX,B0D4SX9RC6,5.0 out of 5 stars Love it,Amy Stepp,5,Sounds amazing,"Reviewed in the United States June 30, 2024",AEQCGVODZLISVPQPLBGOO7IXHO4A,True,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-06-30,Matte Black,Pill,Without AppleCare+
RKR6718ZKA8LK,B0D4SX9RC6,2.0 out of 5 stars 50% good,hassan,2,It’s not bad at lower a volume it’s not good at max but it’s loud with no bass and the call I had to shout lol it needs a up date,"Reviewed in the United States July 26, 2024",AFP33RBICBWL2P4LG3UVF3DGV2WQ,True,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-26,Champagne Gold,Pill,Without AppleCare+
R3Q3M1BASZJ2BM,B0D4SX9RC6,2.0 out of 5 stars Good functionality but,S,2,Too much bass and voice distorts on full Volume.I find Earfun Uboom L is better.,"Reviewed in the United States July 1, 2024",AH5NXTZPQY4BTCVH2OIVYWTVHCZQ,True,1,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-01,Champagne Gold,Pill,Without AppleCare+
RWECEKYZ3ZXL1,B0D4SX9RC6,1.0 out of 5 stars Worst,Golly G-,1,"If you try to use Siri, you have to be right next to the speaker, it deflex Siri from the phone. So if you’re cooking and your phone is next to you and you say Siri, what time Is it and the speaker is on the other side of the room it won’t work because she won’t be able to hear you, because her ears are the speaker","Reviewed in the United States July 30, 2024",AHKOSLF4E3FBSO4WRELEY4USYH6A,True,1,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-30,Matte Black,Pill,Without AppleCare+
R2RH6ETU2EFCPR,B0D4SX9RC6,1.0 out of 5 stars Buggy software,Oomung Varma,1,Randomly turns on and off after 30 to 40 minutes of use,"Reviewed in the United States June 29, 2024",AHLZNRGDMJJH73X4RBVXXGA7WKQQ,True,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-06-29,Champagne Gold,Pill,Without AppleCare+
R3A0CT3JVYDFX3,B0D4SX9RC6,4.0 out of 5 stars Bass Heavy,Geomancer,4,"As you can probably tell from the product description heavily focusing on the subwoofer, you won't be surprised to learn that this speaker is very bass heavy. That's fine for songs that complement that kind of sound, but is a determent to anything else. For example listening to an audio book it doesn't sound very good and I actually prefer my phone's built in speaker or a regular set of headphones. There is no EQ feature, even if you download the Beats app. Speaking of the Beats app, it doesn't really have any use. It will tell you battery life, and remind you what the controls are, but that's it. The ""one touch connect"" feature did not work, I had to manually connect in my Bluetooth settings (Android, Samsung Galaxy S20 FE).For controls there are four buttons. A power button, multi-function button (play/pause/next/previous), volume down, and volume up. They are the same color as the speaker, do not light up, and are difficult to see. I initially had some trouble turning it off because you have to hold the power button. However if you don't hold it long enough it just gives you a battery life indicator, hold it too long it goes into pairing mode. You have a 2-3 second window between those two functions to actually get it to turn off.Volume wise, it does get pretty loud. Loud enough to hurt if you're nearby. Bass of course travels well and far, be aware that you will annoy your neighbors if your outside with the volume up. Perhaps even at a mid volume because it is so bass heavy. Not great for apartments because of that, at least if you don't want to be that annoying neighbor.If you have two of these, you can sync them together either to just make them even louder (why would anyone want that? It already hurts at max volume), or as a stereo pair.For the price, I would have preferred a speaker with a more balanced audio profile. For tracks that do emphasize bass though it does sound pretty good. Overall I would classify my annoyances other than the sound profile as minor.","Reviewed in the United States June 28, 2024",AHS6VNLQVHWZLOI3RZ6ZXUWPK4OA,False,12,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-06-28,Matte Black,Pill,Without AppleCare+
R31FPPEOE54HHH,B0D4SX9RC6,4.0 out of 5 stars Not bad for the price,M.J. Shearer,4,"I own a plethora of bluetooth speakers, one even costing 10x this one. But, for a small portable form factor, this pill doesn't sound half bad. It is definitely not my favorite in the sound quality department, but the portability factor makes it a keeper. Right now, I'm testing it on my kitchen window sill and it provides me with adequate sound whilst I rustle up grub for the fam. Highs are clear, mids are punchy, bass is present but it won't knock your socks off. If you're looking for a balance between portability and sound quality, then this might be your ticket at 150$. BUT, if you want better sound quality, save up another 100 bux and you can find a larger (even much larger) speakers that will SA-MOKE this one, but, you WILL sacrifice portability. One issue I found with this speaker is that the rubberized texture on the back is a dust and animal hair magnet. (Two cats and two GSD's...you GSD owners out there know the struggle) It will not wipe clean with your hand, but a very damp paper towel works like a charm.","Reviewed in the United States July 10, 2024",AFIPEJWLO34BKCROKOXTQOTHWOIQ,False,1,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-10,Matte Black,Pill,Without AppleCare+
R1IDSWYH8GDHSG,B0D4SX9RC6,5.0 out of 5 stars Beats pill returned with an amazing and sleek speaker for IOS/ android,Alan,5,"This is a very small and compact speaker, but for its size, it packs a serious punch. It's comparable to the JBL Flip 6. Sure, that speaker has even better bass, but this more complete package for its price, with speakerphone and in my opinion, more sexy design.-The bass is great, and the overall mid and high range is excellent, but I wouldn’t say it’s the best among portable speakers. This is overall a very bass-heavy speaker. I only own the black one, but I’m interested in trying out other models when I get a gold one (because it’s sexy af).-This is definitely the best-looking and sleekest portable speaker. It’s minimal, smooth, and easy to carry around. Sure, for the price, you can argue that you can get a “better” speaker, but what this speaker offers is a well-rounded package: nice sound with great bass, goes well with home decor without sticking out, and minimal with a beautiful design. It's especially easy to access if you're an Apple user. Speakerphone has decent clarity and nice usages in times.-Even though it says 24 hours of battery life, take it with a grain of salt. The fact is, the higher the volume you play, the more battery it consumes because it uses more power in the drivers and woofers to push out bass and sounds. So, don’t complain too much if you see faster drainage than advertised, lol. I play around 60%-70% volume range and very bass heavy songs. so I get about 6 1/2 hours from what I observed. Yours might vary.-The biggest critique I have is that it’s the worst-sounding speaker if you go above 80% volume. The distortion and fuzzy sound are awful. The higher the volume, the less bass you’ll hear, and the highs and mids kick in instead. To be fair, most small speakers are like this anyways. The best volume range I found is 30%-70%, especially 60%, which produces the most balanced bass and highs.In conclusion, if you want a small yet sleek speaker with great sound, then this is for you.By the way, don’t even compare this to the JBL Charge 5. It literally has different usage, and the size difference is there, lmao. A bigger and more expensive speaker can push out more sound and bass, LMAO. So yeah, it’s kind of like comparing apples to pears, lmao. I only say this because so many people compare this to the Charge 5 or other bigger speakers.","Reviewed in the United States July 1, 2024",AFASPTXSH53KJIWIFP33WH2XDYXA,False,1,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-01,Matte Black,Pill,Without AppleCare+
RCS6YZDDME20Y,B0D4SX9RC6,5.0 out of 5 stars The Pill punches far above it's weight class!!,Brian Severn,5,"Beats Pill (2024) is a high quality product, from the Apple'esque packaging, to the incredible sound output from this small [tiny?] Bluetooth speaker. Incredibly easy to use, connect via Bluetooth and your off to the races.This speaker is about the diameter of a Coke can, albeit longer. It has a pre-attached teather that seems strong enough. Claims to be IP67 water resistant. It comes with a small instruction manual and a USB-C charging cable (USB-C YAY!!!). They claim the battery life is 24 hrs, and it may well be as we've been evaluating it for about a week off and on every day and it's still going strong.I tested it via Bluetooth, mainly streaming via Apple Music, and or it's size it packs quite a punch! Decent mids and highs, and it has bass! Not tons of bass [expected for it's size, it's just physics), but it's decent, if not exceptional given the size of this, but that is expected of any Beats branded speaker product, and this one doesn't disappoint! Another neat feature is that it allows the pairing to two Pill units for stereo music. It's easy to control, there are four buttons: power button, multi-function button (play/pause/next/previous), volume down, and volume up.I really like It also has a built-in mic so you can use it as a speaker phone as well, and it works pretty good.In summary, for the price, compared to other ""party"" speakers around the same price class, the Pill punches far above it's weight class, feature sound clarity with decent bass, lots of volume, and simplicity in design as we've come to expect from Beats. While maybe not the cheapest ""party"" speaker out there, it is among one of the best, if not the best, in it's price class.","Reviewed in the United States July 13, 2024",AGMUT4BKXZBD5PKSMOD2QHVHSKZA,False,1,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-07-13,Statement Red,Pill,Without AppleCare+
R2W2XN52WGT97C,B0D4SX9RC6,5.0 out of 5 stars HUGE audio punch in a small package - just what you expect from Beats!,Brett,5,"Beats has long been popular for producing audio products - headphones, earbuds, speakers and so on - with great sound that are loud and pack a punch in the form of ""boosted"" bass notes. In that case, this new Pill wireless speaker is more of the same great recipe. In a fairly compact form factor you get a Bluetooth speaker (it can connect with any Bluetooth device though the documentation is focused rightfully on what most people will do - either Apple or Android phones) that gets VERY loud with VERY rich/boosted bass. The audio is also clear for things like spoken word, so that's a positive overall.Outside of that, the Pill is water resistant (not waterproof, so don't drop it in the pool or leave it out in a thunderstorm, but it's okay - probably - if it gets splashed a bit or drizzled on somewhat - meaning that it's great for outdoor parties given the volume) and has solid battery life. I do like that it can act as a portable battery bank, charging phones if you need to. It's not the primary function, but it's nice to see manufactures add value-added extra functionality that doesn't require any extra accessories or things to carry along. The Pill appears to be very well-built and should prove quite durable. As an added bonus, all the packaging is recyclable - kudos to Beats on that!So if you like your music loud and bass heavy, then this is the wireless speaker for you. If that's the case, give it a try today!","Reviewed in the United States June 30, 2024",AGN7FGMJLQ4WZBWMAZMMJYJOFPSQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-06-30,Matte Black,Pill,Without AppleCare+
RH5XTQ13T4DZ9,B0D4SX9RC6,5.0 out of 5 stars Beats is BACK!,Justin,5,"Look, don't tell Dr. Dre this but I really wanted a new Beats Pill as my dedicated shower speaker. Just something I can set on the shelf by the shower and jam out to without worrying about it getting wet. I misplaced my old one years ago and I always liked the pill shaped form factor.Fast forward to 2024, and we have a brand new Beats Pill that is redesigned from the old model. You still get the pill shape, but now there's some nice updates like the lossless type C listening, improved bass drivers and larger battery capacity...about of days worth of Beats now!The packaging and design are definitely exquisite...it is an Apple product, and it shows in the design and style. There's support for both Apple and Android too which is nice.Sound quality is superb as expected too. Sharp highs and nice thick, booming bass. It definitely leans to a heavier bass sound, which is fine as the end result is still really balanced and crisp.The verdict? A triumphant return for the Beats Pill 🔥","Reviewed in the United States July 28, 2024",AGUNDWUBZ43QVKTJIDCCLWKVJZGA,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-28,Matte Black,Pill,Without AppleCare+
R3CN0UGVVUZN74,B0D4SX9RC6,5.0 out of 5 stars WOW! this is a must!,AV,5,"First, this was an amazing find. All of our headphones are Beats and the boomboxes JBL, so this is a first for me. Let me start by saying, this beat pill sounds amazing and better than my bigger than the pill jbl. Is worth every penny. I love listening to music and I always need a speaker close by, I even wear headphones to work because I need music. This little pill, sounds amazing even in the open patio. This is def my new favorite speaker. Highly recommend.","Reviewed in the United States August 6, 2024",AEYR4DDX5PE4PL7WZHKYEMUPKBGQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-08-06,Matte Black,Pill,Without AppleCare+
RG4VFNO4KHL0O,B0D4SX9RC6,5.0 out of 5 stars Great speaker,K Rapp,5,I bought this speaker off of Apple online in the statement red! The color is beautiful and the sound it puts out is amazing !,"Reviewed in the United States July 31, 2024",AHNCYPGEWYA2KDTIGZSFYNP5YAIQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-31,Matte Black,Pill,Without AppleCare+
